tasks_loop.thisRepN,tasks_loop.thisTrialN,tasks_loop.thisN,tasks_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,define_tasks.started,define_tasks.stopped,parameters.started,parameters.stopped,select_task_and_match_pairs.started,select_task_and_match_pairs.stopped,show_match_pairs.started,instructions.started,key_resp.started,match1label.started,match2label.started,match3label.started,match1shape.started,match2shape.started,match3shape.started,show_match_pairs.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_block_count.started,init_block_count.stopped,increment_block_count.started,increment_block_count.stopped,define_trial_list.started,define_trial_list.stopped,decide_what_pair.started,decide_what_pair.stopped,fix.started,fixn.started,fixn.stopped,fix.stopped,show_a_pair.started,text_2.started,put_label.started,put_shape.started,response.started,show_a_pair.stopped,response.keys,response.rt,response.duration,eval.started,eval.stopped,feedback.started,text_4.started,text_4.stopped,feedback.stopped,write.started,task,block_count,match_1_label,match_1_shape,match_2_label,match_2_shape,match_3_label,match_3_shape,trial_index,trial_type,label,shape,response,rt,acc,write.stopped,rest.started,text.started,key_resp_2.started,rest.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,the_end.started,text_3.started,the_end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,0,2,0,0,0,0,0,8,0,8,0,79.51099590000013,,,,,,,,,,,,,,,,,,,,,,,,,,,79.49746919999961,79.4981373999999,79.49817020000046,79.51099590000013,79.72621900000013,79.69638940000004,79.69643240000005,79.72621900000013,79.72621900000013,79.72621900000013,79.72621900000013,79.74482770000031,m,0.008738900000025751,None,79.74551750000046,79.74603260000004,79.74605510000038,79.75971060000029,80.01034749999963,79.99467600000025,79.99470420000034,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,8,mismatch,earth,S.bmp,m,0.008738900000025751,0,79.99537620000046,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,9,0,9,0,80.01034749999963,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99618240000018,79.99689209999997,79.99692589999995,80.01034749999963,80.20989710000049,80.19451110000045,80.19453809999959,80.20989710000049,80.20989710000049,80.20989710000049,80.20989710000049,80.2610053999997,m,0.0496302999999898,None,80.26171049999994,80.2622406999999,80.26226289999977,80.27564520000033,80.52693499999987,80.51256620000004,80.51260410000032,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,9,mismatch,sky,C.bmp,m,0.0496302999999898,0,80.5135465000003,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,10,0,10,0,80.52693499999987,,,,,,,,,,,,,,,,,,,,,,,,,,,80.51458850000017,80.51544269999977,80.51548300000013,80.52693499999987,80.74178940000002,80.71076520000042,80.71079710000049,80.74178940000002,80.74178940000002,80.74178940000002,80.74178940000002,80.76086099999975,m,0.005470999999488413,None,80.76181059999999,80.76245759999983,80.7624891000005,80.77555759999996,81.02507690000039,81.00983730000007,81.0098625999999,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,10,match3,air,T.bmp,m,0.005470999999488413,1,81.01054750000003,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,11,0,11,0,81.02507690000039,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0112422000002,81.01183330000003,81.01185859999987,81.02507690000039,81.24193209999976,81.21227799999997,81.21232450000025,81.24193209999976,81.24193209999976,81.24193209999976,81.24193209999976,81.34272469999996,n,0.09322500000052969,None,81.34350269999959,81.34399880000001,81.34402469999986,81.35819309999988,81.60798429999977,81.5929683000004,81.59300319999966,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,11,match3,air,T.bmp,n,0.09322500000052969,0,81.5938514999998,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,12,0,12,0,81.60798429999977,,,,,,,,,,,,,,,,,,,,,,,,,,,81.59481849999975,81.59557270000005,81.5956100000003,81.60798429999977,81.82429150000007,81.79453910000029,81.79458840000007,81.82429150000007,81.82429150000007,81.82429150000007,81.82429150000007,81.84273510000003,n,0.015503499999795167,None,81.84352779999972,81.8440400999998,81.84406529999978,81.85743910000019,82.10699360000035,82.09191900000042,82.0919471999996,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,12,match3,air,T.bmp,n,0.015503499999795167,0,82.0926313,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,13,0,13,0,82.10699360000035,,,,,,,,,,,,,,,,,,,,,,,,,,,82.09339460000047,82.09400629999982,82.09403550000025,82.10699360000035,82.30653929999971,82.29051900000013,82.29053920000024,82.30653929999971,82.30653929999971,82.30653929999971,82.30653929999971,82.40787730000011,m,0.08859550000033778,None,82.40850390000014,82.40891019999981,82.40893039999992,82.42292290000023,82.67345949999981,82.65755720000016,82.6575899999998,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,13,mismatch,air,C.bmp,m,0.08859550000033778,0,82.65833889999976,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,14,0,14,0,82.67345949999981,,,,,,,,,,,,,,,,,,,,,,,,,,,82.65924679999989,82.66005760000007,82.66009190000022,82.67345949999981,82.87305149999975,82.85703040000044,82.85705469999994,82.87305149999975,82.87305149999975,82.87305149999975,82.87305149999975,82.89075140000023,m,0.014249899999413174,None,82.89152579999973,82.89209709999977,82.8921221999999,82.90563949999978,83.1555502000001,83.13967839999987,83.13969950000046,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,14,mismatch,air,C.bmp,m,0.014249899999413174,0,83.14017249999961,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,15,0,15,0,83.1555502000001,,,,,,,,,,,,,,,,,,,,,,,,,,,83.14074290000008,83.14120770000045,83.14122860000043,83.1555502000001,83.35535270000037,83.34077239999988,83.34080679999988,83.35535270000037,83.35535270000037,83.35535270000037,83.35535270000037,83.40636840000025,m,0.04337469999973109,None,83.4069313,83.40728310000031,83.40730069999972,83.42194290000043,83.67286729999978,83.6574614000001,83.65749030000006,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,15,mismatch,sky,T.bmp,m,0.04337469999973109,0,83.65819399999964,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,16,0,16,0,83.67286729999978,,,,,,,,,,,,,,,,,,,,,,,,,,,83.65899220000028,83.6596983999998,83.65972940000029,83.67286729999978,,83.87159369999972,83.87161480000032,83.88788899999963,83.88788899999963,83.88788899999963,83.88788899999963,83.9056843999997,m,0.01033499999994092,None,83.9063028999999,83.90674880000006,83.90676809999968,83.92077289999997,84.17123079999965,84.15548820000004,84.1555086999997,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,16,match1,sky,S.bmp,m,0.01033499999994092,1,84.15610560000005,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,17,0,17,0,84.17123079999965,,,,,,,,,,,,,,,,,,,,,,,,,,,84.15667510000003,84.15713620000042,84.15715770000043,84.17123079999965,84.38733179999963,84.3561665999996,84.35619550000047,84.38733179999963,84.38733179999963,84.38733179999963,84.38733179999963,84.40574300000026,m,0.01691469999968831,None,84.40624620000017,84.40654480000012,84.40655919999972,84.42115970000032,84.67166129999987,84.65572380000049,84.65575489999992,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,17,mismatch,air,S.bmp,m,0.01691469999968831,0,84.65650579999965,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,18,0,18,0,84.67166129999987,,,,,,,,,,,,,,,,,,,,,,,,,,,84.65738859999965,84.658144,84.65817789999983,84.67166129999987,84.87010250000003,84.8558791000005,84.85591449999993,84.87010250000003,84.87010250000003,84.87010250000003,84.87010250000003,84.95414580000033,m,0.07797889999983454,None,84.95478079999975,84.9551935999998,84.95521370000006,84.96988030000011,85.22003899999982,85.20373870000003,85.20375940000031,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,18,mismatch,earth,T.bmp,m,0.07797889999983454,0,85.20421859999988,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,19,0,19,0,85.22003899999982,,,,,,,,,,,,,,,,,,,,,,,,,,,85.20492060000015,85.20546840000043,85.20548919999965,85.22003899999982,85.41929859999982,85.40531170000031,85.40534019999996,85.41929859999982,85.41929859999982,85.41929859999982,85.41929859999982,85.47014049999962,m,0.04908900000009453,None,85.4707484999999,85.47112819999984,85.47114750000037,85.48571489999995,85.73655010000039,85.72207160000016,85.72210780000023,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,19,match2,earth,C.bmp,m,0.04908900000009453,1,85.7230040000004,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,20,0,20,0,85.73655010000039,,,,,,,,,,,,,,,,,,,,,,,,,,,85.72406109999974,85.7249627000001,85.72500339999988,85.73655010000039,85.93589049999991,85.9201906999997,85.92021720000048,85.93589049999991,85.93589049999991,85.93589049999991,85.93589049999991,86.00376800000049,m,0.060051100000237057,None,86.00473940000029,86.0053799999996,86.00541169999997,86.01878959999976,86.26797710000028,86.25293990000046,86.25296979999985,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,20,match1,sky,S.bmp,m,0.060051100000237057,1,86.25366539999959,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,21,0,21,0,86.26797710000028,,,,,,,,,,,,,,,,,,,,,,,,,,,86.25448649999998,86.25506940000014,86.25510060000033,86.26797710000028,86.46777360000033,86.4520322999997,86.45205520000036,86.46777360000033,86.46777360000033,86.46777360000033,86.46777360000033,86.70170580000013,n,0.22385119999944436,None,86.70226400000047,86.70258339999964,86.7026007000004,86.71721350000007,86.96731309999996,86.95189699999992,86.95193560000007,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,21,match2,earth,C.bmp,n,0.22385119999944436,0,86.95258360000025,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,22,0,22,0,86.96731309999996,,,,,,,,,,,,,,,,,,,,,,,,,,,86.95336390000011,86.9540122999997,86.95404140000028,86.96731309999996,87.18391150000025,87.15187260000039,87.15190760000041,87.18391150000025,87.18391150000025,87.18391150000025,87.18391150000025,87.2351550000003,n,0.043109000000185915,None,87.2358379999996,87.23627149999993,87.23629340000025,87.25006819999999,87.50091450000036,87.48579059999975,87.48582929999975,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,22,mismatch,air,C.bmp,n,0.043109000000185915,1,87.48675569999978,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,23,0,23,0,87.50091450000036,,,,,,,,,,,,,,,,,,,,,,,,,,,87.48784669999986,87.48872949999986,87.48878609999974,87.50091450000036,87.69981459999963,87.68429490000017,87.68431859999964,87.69981459999963,87.69981459999963,87.69981459999963,87.69981459999963,87.75076040000022,n,0.047710700000607176,None,87.75141559999975,87.75182649999988,87.75184640000043,87.7661406999996,88.01728129999992,88.00276829999984,88.00281470000027,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,23,mismatch,earth,S.bmp,n,0.047710700000607176,1,88.00389300000006,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,24,0,24,0,88.01728129999992,,,,,,,,,,,,,,,,,,,,,,,,,,,88.00523489999978,88.00637360000019,88.0064252000002,88.01728129999992,88.23195209999994,88.20159270000022,88.20162869999967,88.23195209999994,88.23195209999994,88.23195209999994,88.23195209999994,88.25011559999984,n,0.008575200000450423,None,88.25079949999963,88.25123989999975,88.25126120000004,88.26511469999969,88.51542520000021,88.50048189999961,88.50050920000012,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,24,match1,sky,S.bmp,n,0.008575200000450423,0,88.5011771999998,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,25,0,25,0,88.51542520000021,,,,,,,,,,,,,,,,,,,,,,,,,,,88.50195820000044,88.50260489999982,88.50263379999978,88.51542520000021,88.73163149999982,88.70079530000021,88.7008649999998,88.73163149999982,88.73163149999982,88.73163149999982,88.73163149999982,88.74881660000028,n,0.011445600000115519,None,88.74932799999988,88.7497301000003,88.74974649999967,88.76496310000039,89.01443190000009,88.99834689999989,88.9983672999997,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,25,mismatch,earth,S.bmp,n,0.011445600000115519,1,88.99884660000043,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,26,0,26,0,89.01443190000009,,,,,,,,,,,,,,,,,,,,,,,,,,,88.99942439999995,88.99988769999982,88.99990849999995,89.01443190000009,89.23119039999983,89.19957729999987,89.19960939999964,89.23119039999983,89.23119039999983,89.23119039999983,89.23119039999983,89.30084609999994,m,0.05823250000048574,None,89.30199540000012,89.30276169999979,89.30279979999978,89.33104619999995,,89.56472589999976,89.56474950000029,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,26,mismatch,sky,C.bmp,m,0.05823250000048574,0,89.56575150000026,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,27,0,27,0,89.58073130000048,,,,,,,,,,,,,,,,,,,,,,,,,,,89.56669599999987,89.56747489999998,89.56750929999998,89.58073130000048,89.79690440000013,89.76597010000023,89.76600690000032,89.79690440000013,89.79690440000013,89.79690440000013,89.79690440000013,89.83194639999965,m,0.03332140000020445,None,89.83251399999972,89.83287300000029,89.8328904,89.84669870000016,90.09664590000011,90.08162580000044,90.08167299999968,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,27,match2,earth,C.bmp,m,0.03332140000020445,1,90.08238230000006,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,28,0,28,0,90.09664590000011,,,,,,,,,,,,,,,,,,,,,,,,,,,90.08323399999972,90.08388569999988,90.0839173000004,90.09664590000011,90.29652850000002,90.28090729999985,90.280933,90.29652850000002,90.29652850000002,90.29652850000002,90.29652850000002,90.33119650000026,n,0.021942200000012235,None,90.33204899999964,90.33258529999966,90.33261180000045,90.3461156000003,90.59619600000042,90.58084159999999,90.58087009999963,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,28,match3,air,T.bmp,n,0.021942200000012235,0,90.58149270000013,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,29,0,29,0,90.59619600000042,,,,,,,,,,,,,,,,,,,,,,,,,,,90.58231090000027,90.5828674000004,90.58289710000008,90.59619600000042,90.79549849999967,90.77987759999996,90.77989849999994,90.79549849999967,90.79549849999967,90.79549849999967,90.79549849999967,90.9301174000002,n,0.11923579999984213,None,90.9308643000004,90.93135100000018,90.9313745999998,90.94537820000005,91.19655010000042,91.18166930000007,91.18171749999965,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,29,match1,sky,S.bmp,n,0.11923579999984213,0,91.18279119999988,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,1,0,1,0,0,0,0,0,92.11034130000007,,,,,,,,,,,,,,,,,,,,,,,92.08484829999998,92.08589440000014,92.0859690999996,92.08706970000003,92.08931190000021,92.09045140000035,92.09050469999966,92.11034130000007,,92.2943650999996,92.29438680000021,92.31033230000048,92.31033230000048,92.31033230000048,92.31033230000048,92.34470160000001,n,0.01848710000012943,None,92.34560739999961,92.3460169,92.34603729999981,92.3599605999998,92.60958810000011,92.5956927999996,92.59572740000021,control,2,sky,S.bmp,earth,C.bmp,air,T.bmp,0,mismatch,earth,T.bmp,n,0.01848710000012943,1,92.59661700000015,91.18309229999977,91.19655010000042,91.19655010000042,92.08246010000039,space,0.8832900999996127,None,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,1,0,1,0,1,0,1,0,92.60958810000011,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5976498,92.5983040000001,92.59833100000014,92.60958810000011,92.82676859999992,92.7961366999998,92.79617890000009,92.82676859999992,92.82676859999992,92.82676859999992,92.82676859999992,92.83070390000012,n,0.0010995000002367306,None,92.83232849999968,92.83341490000021,92.83346689999962,92.85951360000035,,93.09258860000045,93.09260939999967,control,2,sky,S.bmp,earth,C.bmp,air,T.bmp,1,match1,sky,S.bmp,n,0.0010995000002367306,0,93.0933014000002,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,1,0,1,0,2,0,2,0,93.10957489999964,,,,,,,,,,,,,,,,,,,,,,,,,,,93.09400149999965,93.0945155999998,93.09454100000039,93.10957489999964,93.30951660000028,93.29512609999983,93.29516369999965,93.30951660000028,93.30951660000028,93.30951660000028,93.30951660000028,93.36065440000039,n,0.04973950000021432,None,93.36143790000006,93.36201650000021,93.36204160000034,93.37562580000031,93.62565689999974,93.61219940000046,93.61224719999973,control,2,sky,S.bmp,earth,C.bmp,air,T.bmp,2,match1,sky,S.bmp,n,0.04973950000021432,0,93.61340730000029,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,1,0,1,0,3,0,3,0,93.62565689999974,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6148003999997,93.61599589999969,93.61605299999974,93.62565689999974,93.82467269999961,93.80873119999978,93.8087489999998,93.82467269999961,93.82467269999961,93.82467269999961,93.82467269999961,93.92760879999969,m,0.10035359999983484,None,93.92850999999973,93.9290946000001,93.92912359999991,93.94150790000003,94.19163589999971,94.1762920000001,94.17632179999964,control,2,sky,S.bmp,earth,C.bmp,air,T.bmp,3,mismatch,earth,S.bmp,m,0.10035359999983484,0,94.17709170000035,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,1,0,1,0,4,0,4,0,94.19163589999971,,,,,,,,,,,,,,,,,,,,,,,,,,,94.17792509999981,94.1786304999996,94.1786616999998,94.19163589999971,94.39091329999974,94.37557920000017,94.3756043000003,94.39091329999974,94.39091329999974,94.39091329999974,94.39091329999974,94.45929570000044,m,0.06517260000055103,None,94.46009529999992,94.46061509999981,94.46064389999992,94.47444420000011,94.74084649999986,94.71170780000011,94.71176279999963,control,2,sky,S.bmp,earth,C.bmp,air,T.bmp,4,match3,air,T.bmp,m,0.06517260000055103,1,94.71305620000021,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,1,0,1,0,5,0,5,0,94.74084649999986,,,,,,,,,,,,,,,,,,,,,,,,,,,94.71458220000022,94.7159945000003,94.71605619999991,94.74084649999986,,94.92332660000011,94.92334170000049,94.93998269999975,94.93998269999975,94.93998269999975,94.93998269999975,95.12414340000032,n,0.1763756000000285,None,95.1248099000004,95.12525790000018,95.12527930000033,95.13968850000037,95.38968360000035,95.37531180000042,95.37534440000036,control,2,sky,S.bmp,earth,C.bmp,air,T.bmp,5,mismatch,sky,C.bmp,n,0.1763756000000285,1,95.37609969999994,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,1,0,1,0,6,0,6,0,95.38968360000035,,,,,,,,,,,,,,,,,,,,,,,,,,,95.37700529999984,95.3777270999999,95.37776029999986,95.38968360000035,95.60590039999988,95.57531589999962,95.57535129999997,95.60590039999988,95.60590039999988,95.60590039999988,95.60590039999988,95.62436080000043,n,0.007356299999628391,None,95.62520750000022,95.62576650000028,95.62579350000033,95.63920830000006,95.88917240000046,95.87374269999964,95.87377279999964,control,2,sky,S.bmp,earth,C.bmp,air,T.bmp,6,mismatch,air,S.bmp,n,0.007356299999628391,1,95.87447410000004,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,1,0,1,0,7,0,7,0,95.88917240000046,,,,,,,,,,,,,,,,,,,,,,,,,,,95.87529319999976,95.8760099000001,95.87604079999983,95.88917240000046,96.10494620000009,96.07422330000009,96.0742578999998,96.10494620000009,96.10494620000009,96.10494620000009,96.10494620000009,96.1565827000004,n,0.036914899999828776,None,96.15725759999987,96.15769189999992,96.1577129999996,96.17205860000013,96.42124580000018,96.40622880000046,96.40625550000004,control,2,sky,S.bmp,earth,C.bmp,air,T.bmp,7,match2,earth,C.bmp,n,0.036914899999828776,0,96.40684190000047,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,1,0,1,0,8,0,8,0,96.42124580000018,,,,,,,,,,,,,,,,,,,,,,,,,,,96.40760820000014,96.40829759999997,96.40832649999993,96.42124580000018,96.62266480000017,96.6067492000002,96.60677829999986,96.62266480000017,96.62266480000017,96.62266480000017,96.62266480000017,96.68936500000018,n,0.05681959999947139,None,96.69002660000024,96.69051930000023,96.69054059999962,96.70429580000018,96.95584229999986,96.93903909999972,96.93906849999985,control,2,sky,S.bmp,earth,C.bmp,air,T.bmp,8,mismatch,earth,S.bmp,n,0.05681959999947139,1,96.93978590000006,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,1,0,1,0,9,0,9,0,96.95584229999986,,,,,,,,,,,,,,,,,,,,,,,,,,,96.94058680000035,96.94126440000036,96.94129539999994,96.95584229999986,97.17058910000014,97.14123550000022,97.14128739999978,97.17058910000014,97.17058910000014,97.17058910000014,97.17058910000014,97.20596620000015,n,0.030671100000290608,None,97.20675630000005,97.20732260000023,97.20734850000008,97.22049640000023,97.46961600000031,97.45737089999966,97.45741749999979,control,2,sky,S.bmp,earth,C.bmp,air,T.bmp,9,mismatch,earth,T.bmp,n,0.030671100000290608,1,97.45858080000016,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,1,0,1,0,10,0,10,0,97.46961600000031,,,,,,,,,,,,,,,,,,,,,,,,,,,97.45998940000027,97.46127640000032,97.4613591999996,97.46961600000031,97.67058730000008,97.6544887,97.65451659999962,97.67058730000008,97.67058730000008,97.67058730000008,97.67058730000008,97.72308630000043,n,0.03840279999985796,None,97.7242624999999,97.72500469999977,97.7250423000005,97.73721730000034,97.9871820999997,97.97121619999962,97.97126389999994,control,2,sky,S.bmp,earth,C.bmp,air,T.bmp,10,mismatch,air,C.bmp,n,0.03840279999985796,1,97.9720739000004,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,1,0,1,0,11,0,11,0,97.9871820999997,,,,,,,,,,,,,,,,,,,,,,,,,,,97.97308470000007,97.97385920000033,97.97389639999983,97.9871820999997,98.18594360000043,98.17157289999977,98.17160630000035,98.18594360000043,98.18594360000043,98.18594360000043,98.18594360000043,98.23912910000035,n,0.042235599999912665,None,98.2403790999997,98.24099920000026,98.24103079999986,98.25230319999991,98.50194079999983,98.48598039999979,98.48599970000032,control,2,sky,S.bmp,earth,C.bmp,air,T.bmp,11,match1,sky,S.bmp,n,0.042235599999912665,0,98.4864193000003,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,1,0,1,0,12,0,12,0,98.50194079999983,,,,,,,,,,,,,,,,,,,,,,,,,,,98.48698150000018,98.48741140000038,98.48743149999973,98.50194079999983,98.71858470000006,98.68720870000016,98.68724209999982,98.71858470000006,98.71858470000006,98.71858470000006,98.71858470000006,98.75536000000011,n,0.0244327999998859,None,98.75678010000047,98.75768779999999,98.75773349999963,98.78459500000008,,99.01932579999993,99.0193521000001,control,2,sky,S.bmp,earth,C.bmp,air,T.bmp,12,mismatch,earth,T.bmp,n,0.0244327999998859,1,99.02040800000032,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,1,0,1,0,13,0,13,0,99.0362740999999,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0215616000005,99.02262280000014,99.0226746999997,99.0362740999999,,99.23450570000023,99.23452559999987,99.25173040000027,99.25173040000027,99.25173040000027,99.25173040000027,99.35431200000039,m,0.09869329999946785,None,99.35536630000024,99.35606149999967,99.35609560000012,99.36788969999998,99.61833000000024,99.60443750000013,99.60448460000043,control,2,sky,S.bmp,earth,C.bmp,air,T.bmp,13,match3,air,T.bmp,m,0.09869329999946785,1,99.60566819999985,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
